Player,Game Type,Rk,G,Date,Age,Tm,Venue,Opp,Outcome,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Game
LeBron James,Regular Season,51,51,2/20/13,28-052,MIA,@,ATL,W (+13),1,39:31:00,8,15,0.533,1,4,0.25,7,8,0.875,0,6,6,11,4,0,2,1,24,740
LeBron James,Regular Season,52,52,2/21/13,28-053,MIA,@,CHI,W (+19),1,34:29:00,11,15,0.733,1,4,0.25,3,3,1,1,11,12,7,2,0,4,2,26,741
LeBron James,Regular Season,53,53,2/23/13,28-055,MIA,@,PHI,W (+24),1,31:30:00,7,12,0.583,1,4,0.25,1,2,0.5,1,9,10,11,2,0,2,1,16,742
LeBron James,Regular Season,54,54,2/24/13,28-056,MIA,,CLE,W (+4),1,38:51:00,10,19,0.526,0,1,0,8,11,0.727,2,1,3,8,1,0,2,0,28,743
LeBron James,Regular Season,55,55,2/26/13,28-058,MIA,,SAC,W (+12),1,47:45:00,14,23,0.609,1,2,0.5,11,12,0.917,3,5,8,16,2,1,2,1,40,744
LeBron James,Regular Season,56,56,3/1/13,28-061,MIA,,MEM,W (+7),1,42:06:00,4,14,0.286,2,4,0.5,8,12,0.667,1,7,8,10,2,1,1,1,18,745
LeBron James,Regular Season,57,57,3/3/13,28-063,MIA,@,NYK,W (+6),1,42:50:00,12,23,0.522,2,6,0.333,3,6,0.5,3,8,11,7,3,1,2,1,29,746
LeBron James,Regular Season,58,58,3/4/13,28-064,MIA,@,MIN,W (+16),1,34:53:00,9,16,0.563,1,4,0.25,1,1,1,1,9,10,4,3,2,7,3,20,747
LeBron James,Regular Season,59,59,3/6/13,28-066,MIA,,ORL,W (+1),1,38:13:00,7,14,0.5,1,6,0.167,11,12,0.917,0,3,3,2,0,1,2,0,26,748
LeBron James,Regular Season,60,60,3/8/13,28-068,MIA,,PHI,W (+9),1,34:14:00,10,17,0.588,2,3,0.667,3,5,0.6,3,7,10,5,1,2,3,2,25,749
LeBron James,Regular Season,61,61,3/10/13,28-070,MIA,,IND,W (+14),1,36:21:00,5,10,0.5,0,0,,3,5,0.6,1,5,6,7,1,1,4,1,13,750
LeBron James,Regular Season,62,62,3/12/13,28-072,MIA,,ATL,W (+17),1,30:07:00,3,11,0.273,0,2,0,9,12,0.75,3,4,7,7,2,0,4,1,15,751
LeBron James,Regular Season,63,63,3/13/13,28-073,MIA,@,PHI,W (+4),1,37:14:00,8,19,0.421,1,4,0.25,10,12,0.833,2,5,7,8,2,1,4,1,27,752
LeBron James,Regular Season,64,64,3/15/13,28-075,MIA,@,MIL,W (+13),1,38:14:00,12,24,0.5,0,2,0,4,5,0.8,1,9,10,7,0,1,2,1,28,753
LeBron James,Regular Season,65,65,3/17/13,28-077,MIA,@,TOR,W (+17),1,33:50:00,6,12,0.5,2,6,0.333,8,11,0.727,1,11,12,8,2,0,3,1,22,754
LeBron James,Regular Season,66,66,3/18/13,28-078,MIA,@,BOS,W (+2),1,42:15:00,16,29,0.552,1,4,0.25,4,6,0.667,1,6,7,12,2,2,5,3,37,755
LeBron James,Regular Season,67,67,3/20/13,28-080,MIA,@,CLE,W (+3),1,42:19:00,8,22,0.364,3,7,0.429,6,8,0.75,7,5,12,10,3,2,4,1,25,756
LeBron James,Regular Season,68,68,3/22/13,28-082,MIA,,DET,W (+14),1,39:53:00,12,15,0.8,1,1,1,4,6,0.667,1,7,8,8,2,1,3,1,29,757
LeBron James,Regular Season,69,69,3/24/13,28-084,MIA,,CHA,W (+32),1,34:10:00,11,14,0.786,0,1,0,10,11,0.909,0,8,8,10,3,3,4,0,32,758
LeBron James,Regular Season,70,70,3/25/13,28-085,MIA,@,ORL,W (+14),1,38:45:00,9,16,0.563,0,0,,6,10,0.6,1,8,9,11,1,0,3,2,24,759
LeBron James,Regular Season,71,71,3/27/13,28-087,MIA,@,CHI,L (-4),1,39:56:00,11,17,0.647,2,5,0.4,8,11,0.727,0,7,7,3,2,4,4,1,32,760
LeBron James,Regular Season,72,72,3/29/13,28-089,MIA,@,NOH,W (+19),1,32:13:00,13,20,0.65,7,10,0.7,3,5,0.6,0,4,4,6,2,0,3,0,36,761
LeBron James,Regular Season,76,73,4/6/13,28-097,MIA,,PHI,W (+19),1,29:42:00,12,17,0.706,1,2,0.5,2,2,1,0,4,4,5,1,0,1,1,27,762
LeBron James,Regular Season,77,74,4/9/13,28-100,MIA,,MIL,W (+11),1,30:04:00,11,16,0.688,0,1,0,6,6,1,1,6,7,7,2,1,3,0,28,763
LeBron James,Regular Season,79,75,4/12/13,28-103,MIA,,BOS,W (+8),1,28:51:00,8,10,0.8,0,0,,4,4,1,1,5,6,9,0,0,1,1,20,764
LeBron James,Regular Season,80,76,4/14/13,28-105,MIA,,CHI,W (+12),1,34:51:00,7,12,0.583,1,1,1,9,12,0.75,0,7,7,6,1,0,3,2,24,765
LeBron James,Regular Season,1,1,10/29/13,28-303,MIA,,CHI,W (+12),1,38:01:00,5,11,0.455,0,1,0,7,9,0.778,0,6,6,8,1,0,2,0,17,766
LeBron James,Regular Season,2,2,10/30/13,28-304,MIA,@,PHI,L (-4),1,36:38:00,9,17,0.529,4,7,0.571,3,4,0.75,0,4,4,13,0,0,4,3,25,767
LeBron James,Regular Season,3,3,11/1/13,28-306,MIA,@,BRK,L (-1),1,42:14:00,11,19,0.579,1,2,0.5,3,5,0.6,1,6,7,6,2,1,5,2,26,768
LeBron James,Regular Season,4,4,11/3/13,28-308,MIA,,WAS,W (+10),1,34:41:00,9,14,0.643,3,5,0.6,4,5,0.8,0,3,3,5,1,0,6,2,25,769
LeBron James,Regular Season,5,5,11/5/13,28-310,MIA,@,TOR,W (+9),1,36:01:00,13,20,0.65,1,3,0.333,8,8,1,2,6,8,8,0,1,1,2,35,770
LeBron James,Regular Season,6,6,11/7/13,28-312,MIA,,LAC,W (+5),1,37:09:00,6,13,0.462,1,3,0.333,5,9,0.556,0,5,5,6,1,0,4,4,18,771
LeBron James,Regular Season,7,7,11/9/13,28-314,MIA,,BOS,L (-1),1,36:32:00,9,13,0.692,0,0,,7,9,0.778,1,7,8,10,0,0,5,1,25,772
LeBron James,Regular Season,8,8,11/12/13,28-317,MIA,,MIL,W (+23),1,29:58:00,13,21,0.619,4,7,0.571,3,6,0.5,0,3,3,2,0,0,3,0,33,773
LeBron James,Regular Season,9,9,11/15/13,28-320,MIA,,DAL,W (+6),1,36:58:00,14,18,0.778,1,1,1,10,11,0.909,0,6,6,4,1,0,6,0,39,774
LeBron James,Regular Season,10,10,11/16/13,28-321,MIA,@,CHA,W (+16),1,31:55:00,13,18,0.722,0,0,,4,4,1,1,3,4,7,1,1,3,1,30,775
LeBron James,Regular Season,11,11,11/19/13,28-324,MIA,,ATL,W (+16),1,30:42:00,6,13,0.462,0,0,,1,3,0.333,2,4,6,5,1,0,3,0,13,776
LeBron James,Regular Season,12,12,11/20/13,28-325,MIA,@,ORL,W (+28),1,29:05:00,5,11,0.455,0,2,0,11,11,1,1,5,6,7,1,1,4,0,21,777
LeBron James,Regular Season,13,13,11/23/13,28-328,MIA,,ORL,W (+2),1,37:35:00,7,13,0.538,3,6,0.5,5,7,0.714,0,9,9,7,3,0,3,0,22,778
LeBron James,Regular Season,14,14,11/25/13,28-330,MIA,,PHO,W (+15),1,33:21:00,11,14,0.786,2,4,0.5,11,11,1,0,5,5,4,1,1,4,0,35,779
LeBron James,Regular Season,15,15,11/27/13,28-332,MIA,@,CLE,W (+11),1,37:06:00,9,19,0.474,1,3,0.333,9,11,0.818,0,8,8,8,3,0,1,3,28,780
LeBron James,Regular Season,16,16,11/29/13,28-334,MIA,@,TOR,W (+7),1,36:27:00,10,17,0.588,3,5,0.6,4,6,0.667,1,5,6,3,1,1,3,2,27,781
LeBron James,Regular Season,17,17,12/1/13,28-336,MIA,,CHA,W (+1),1,38:16:00,8,13,0.615,1,3,0.333,9,10,0.9,0,5,5,4,1,1,3,0,26,782
LeBron James,Regular Season,18,18,12/3/13,28-338,MIA,,DET,L (-10),1,36:58:00,8,15,0.533,2,5,0.4,5,8,0.625,3,2,5,6,2,1,6,2,23,783
LeBron James,Regular Season,19,19,12/5/13,28-340,MIA,@,CHI,L (-20),1,33:18:00,7,17,0.412,1,4,0.25,6,8,0.75,0,5,5,2,3,0,1,2,21,784
LeBron James,Regular Season,20,20,12/7/13,28-342,MIA,@,MIN,W (+21),1,30:34:00,9,12,0.75,0,0,,3,5,0.6,4,10,14,8,2,0,7,3,21,785
LeBron James,Regular Season,21,21,12/8/13,28-343,MIA,@,DET,W (+15),1,35:01:00,10,15,0.667,0,2,0,4,5,0.8,1,6,7,9,2,0,6,2,24,786
LeBron James,Regular Season,22,22,12/10/13,28-345,MIA,@,IND,L (-6),1,38:32:00,6,16,0.375,1,4,0.25,4,6,0.667,1,13,14,6,2,0,5,3,17,787
LeBron James,Regular Season,23,23,12/14/13,28-349,MIA,,CLE,W (+7),1,40:37:00,9,12,0.75,0,2,0,7,10,0.7,2,7,9,9,4,0,2,2,25,788
LeBron James,Regular Season,24,24,12/16/13,28-351,MIA,,UTA,W (+23),1,33:49:00,13,17,0.765,0,1,0,4,5,0.8,1,8,9,9,1,0,3,1,30,789
LeBron James,Regular Season,25,25,12/18/13,28-353,MIA,,IND,W (+3),1,36:14:00,8,14,0.571,1,3,0.333,7,7,1,0,9,9,7,3,0,3,3,24,790
LeBron James,Regular Season,26,26,12/20/13,28-355,MIA,,SAC,W (+19),1,30:40:00,8,11,0.727,1,2,0.5,1,2,0.5,2,4,6,8,1,1,1,1,18,791
LeBron James,Regular Season,27,27,12/23/13,28-358,MIA,,ATL,W (+2),1,45:38:00,16,28,0.571,4,9,0.444,2,6,0.333,4,4,8,6,2,0,0,2,38,792
LeBron James,Regular Season,28,28,12/25/13,28-360,MIA,@,LAL,W (+6),1,35:48:00,7,14,0.5,0,4,0,5,9,0.556,0,8,8,4,0,0,2,2,19,793
LeBron James,Regular Season,29,29,12/27/13,28-362,MIA,@,SAC,L (-5),1,43:43:00,12,23,0.522,4,9,0.444,5,6,0.833,0,8,8,8,0,0,2,3,33,794
LeBron James,Regular Season,31,30,12/30/13,29-000,MIA,@,DEN,W (+3),1,39:44:00,8,15,0.533,5,9,0.556,5,8,0.625,1,5,6,10,0,1,4,0,26,795
LeBron James,Regular Season,32,31,1/2/14,29-003,MIA,,GSW,L (-9),1,39:34:00,10,16,0.625,1,4,0.25,5,8,0.625,0,5,5,5,0,1,8,0,26,796
LeBron James,Regular Season,33,32,1/4/14,29-005,MIA,@,ORL,W (+16),1,35:55:00,5,13,0.385,0,1,0,5,8,0.625,1,7,8,8,1,0,3,1,15,797
LeBron James,Regular Season,34,33,1/5/14,29-006,MIA,,TOR,W (+5),1,37:47:00,12,18,0.667,0,0,,6,7,0.857,1,3,4,5,1,0,1,1,30,798
LeBron James,Regular Season,35,34,1/7/14,29-008,MIA,,NOP,W (+19),1,35:15:00,13,22,0.591,3,6,0.5,3,3,1,1,2,3,5,2,0,3,1,32,799
LeBron James,Regular Season,36,35,1/9/14,29-010,MIA,@,NYK,L (-10),1,41:25:00,12,17,0.706,1,4,0.25,7,11,0.636,0,5,5,6,1,1,6,2,32,800
LeBron James,Regular Season,37,36,1/10/14,29-011,MIA,@,BRK,L (-9),1,49:22:00,12,21,0.571,2,5,0.4,10,12,0.833,3,4,7,5,0,0,4,6,36,801
LeBron James,Regular Season,38,37,1/15/14,29-016,MIA,@,WAS,L (-17),1,41:04:00,8,18,0.444,0,4,0,9,10,0.9,2,6,8,7,2,0,4,1,25,802
LeBron James,Regular Season,39,38,1/17/14,29-018,MIA,@,PHI,W (+15),1,36:31:00,7,13,0.538,0,1,0,7,8,0.875,1,7,8,10,2,1,3,3,21,803
LeBron James,Regular Season,40,39,1/18/14,29-019,MIA,@,CHA,W (+8),1,44:52:00,13,25,0.52,0,3,0,8,10,0.8,2,6,8,6,1,0,2,4,34,804
LeBron James,Regular Season,41,40,1/20/14,29-021,MIA,@,ATL,L (-7),1,38:43:00,11,21,0.524,3,7,0.429,5,8,0.625,1,3,4,6,1,0,3,1,30,805
LeBron James,Regular Season,42,41,1/21/14,29-022,MIA,,BOS,W (+7),1,38:48:00,10,19,0.526,0,4,0,9,11,0.818,1,7,8,4,2,0,3,1,29,806
LeBron James,Regular Season,43,42,1/23/14,29-024,MIA,,LAL,W (+7),1,37:18:00,9,15,0.6,2,4,0.5,7,13,0.538,2,11,13,6,1,0,5,1,27,807
LeBron James,Regular Season,44,43,1/26/14,29-027,MIA,,SAS,W (+12),1,27:43:00,8,15,0.533,1,3,0.333,1,1,1,0,7,7,6,1,0,4,4,18,808
LeBron James,Regular Season,45,44,1/29/14,29-030,MIA,,OKC,L (-17),1,42:10:00,12,20,0.6,1,5,0.2,9,9,1,1,2,3,3,0,0,3,1,34,809
LeBron James,Regular Season,46,45,2/1/14,29-033,MIA,@,NYK,W (+15),1,39:06:00,13,22,0.591,1,3,0.333,3,6,0.5,1,7,8,7,6,0,2,3,30,810
LeBron James,Regular Season,47,46,2/3/14,29-035,MIA,,DET,W (+6),1,38:19:00,9,19,0.474,0,3,0,6,8,0.75,1,7,8,11,2,2,1,1,24,811
LeBron James,Regular Season,48,47,2/5/14,29-037,MIA,@,LAC,W (+4),1,40:47:00,11,20,0.55,3,7,0.429,6,8,0.75,1,7,8,12,3,1,7,2,31,812
LeBron James,Regular Season,49,48,2/8/14,29-040,MIA,@,UTA,L (-5),1,39:21:00,4,13,0.308,1,6,0.167,4,6,0.667,0,7,7,5,0,0,5,2,13,813
LeBron James,Regular Season,50,49,2/11/14,29-043,MIA,@,PHO,W (+6),1,40:59:00,12,22,0.545,2,5,0.4,11,14,0.786,1,8,9,3,5,0,4,2,37,814
LeBron James,Regular Season,51,50,2/12/14,29-044,MIA,@,GSW,W (+1),1,42:16:00,14,26,0.538,4,8,0.5,4,7,0.571,1,12,13,9,2,0,2,1,36,815
LeBron James,Regular Season,52,51,2/18/14,29-050,MIA,@,DAL,W (+11),1,38:28:00,16,23,0.696,4,8,0.5,6,8,0.75,2,7,9,6,2,0,3,2,42,816
LeBron James,Regular Season,53,52,2/20/14,29-052,MIA,@,OKC,W (+22),1,33:24:00,15,22,0.682,1,5,0.2,2,5,0.4,1,6,7,3,4,0,8,1,33,817
LeBron James,Regular Season,55,53,2/27/14,29-059,MIA,,NYK,W (+26),1,36:38:00,13,19,0.684,1,2,0.5,4,6,0.667,0,4,4,4,0,0,1,0,31,818
LeBron James,Regular Season,56,54,3/1/14,29-061,MIA,,ORL,W (+14),1,31:13:00,8,12,0.667,0,2,0,4,5,0.8,1,8,9,7,4,0,2,1,20,819
LeBron James,Regular Season,57,55,3/3/14,29-063,MIA,,CHA,W (+17),1,41:12:00,22,33,0.667,8,10,0.8,9,12,0.75,3,4,7,4,0,0,2,2,61,820
LeBron James,Regular Season,58,56,3/4/14,29-064,MIA,@,HOU,L (-3),1,36:38:00,9,18,0.5,0,3,0,4,6,0.667,1,0,1,6,3,0,1,1,22,821
LeBron James,Regular Season,59,57,3/6/14,29-066,MIA,@,SAS,L (-24),1,38:04:00,6,18,0.333,0,3,0,7,9,0.778,3,5,8,7,2,0,5,5,19,822
LeBron James,Regular Season,60,58,3/9/14,29-069,MIA,@,CHI,L (-7),1,45:19:00,8,23,0.348,1,3,0.333,0,0,,1,8,9,8,3,1,4,1,17,823
LeBron James,Regular Season,61,59,3/10/14,29-070,MIA,,WAS,W (+9),1,36:45:00,10,15,0.667,3,4,0.75,0,0,,2,5,7,8,3,0,3,3,23,824
LeBron James,Regular Season,62,60,3/12/14,29-072,MIA,,BRK,L (-1),1,38:03:00,6,13,0.462,1,4,0.25,6,9,0.667,0,5,5,7,3,0,5,1,19,825
LeBron James,Regular Season,63,61,3/14/14,29-074,MIA,,DEN,L (-4),1,39:50:00,8,17,0.471,0,4,0,5,7,0.714,0,6,6,6,1,0,4,3,21,826
LeBron James,Regular Season,64,62,3/16/14,29-076,MIA,,HOU,W (+9),1,42:52:00,8,17,0.471,1,3,0.333,7,8,0.875,0,5,5,6,2,0,5,3,24,827
LeBron James,Regular Season,65,63,3/18/14,29-078,MIA,@,CLE,W (+4),1,41:40:00,14,19,0.737,6,8,0.75,9,13,0.692,0,6,6,4,2,3,0,1,43,828
LeBron James,Regular Season,67,64,3/21/14,29-081,MIA,,MEM,W (+5),1,38:01:00,7,14,0.5,0,2,0,1,2,0.5,1,5,6,7,2,1,3,0,15,829
LeBron James,Regular Season,68,65,3/22/14,29-082,MIA,@,NOP,L (-10),1,41:59:00,10,18,0.556,2,4,0.5,3,3,1,1,7,8,9,0,1,3,1,25,830
LeBron James,Regular Season,69,66,3/24/14,29-084,MIA,,POR,W (+2),1,38:22:00,13,23,0.565,0,1,0,6,9,0.667,4,2,6,5,4,0,5,2,32,831
LeBron James,Regular Season,70,67,3/26/14,29-086,MIA,@,IND,L (-1),1,43:24:00,11,19,0.579,2,6,0.333,14,15,0.933,0,8,8,5,0,0,6,3,38,832
LeBron James,Regular Season,71,68,3/28/14,29-088,MIA,@,DET,W (+32),1,29:46:00,7,13,0.538,1,3,0.333,2,2,1,2,8,10,12,1,0,1,0,17,833
LeBron James,Regular Season,72,69,3/29/14,29-089,MIA,@,MIL,W (+21),1,30:03:00,5,10,0.5,1,3,0.333,2,4,0.5,2,5,7,2,0,0,4,1,13,834
LeBron James,Regular Season,73,70,3/31/14,29-091,MIA,,TOR,W (+10),1,38:53:00,11,20,0.55,1,6,0.167,9,11,0.818,0,7,7,8,1,0,6,2,32,835
LeBron James,Regular Season,74,71,4/2/14,29-093,MIA,,MIL,W (+19),1,29:21:00,7,12,0.583,1,3,0.333,2,5,0.4,0,4,4,8,1,1,2,0,17,836
LeBron James,Regular Season,75,72,4/4/14,29-095,MIA,,MIN,L (-1),1,47:57:00,12,24,0.5,2,4,0.5,8,10,0.8,2,6,8,5,4,1,4,5,34,837
LeBron James,Regular Season,76,73,4/6/14,29-097,MIA,,NYK,W (+11),1,42:47:00,13,22,0.591,3,7,0.429,9,12,0.75,0,5,5,6,1,0,5,0,38,838
LeBron James,Regular Season,77,74,4/8/14,29-099,MIA,,BRK,L (-1),1,37:08:00,9,16,0.563,0,3,0,11,14,0.786,1,9,10,6,2,0,3,0,29,839
LeBron James,Regular Season,78,75,4/9/14,29-100,MIA,@,MEM,L (-5),1,41:22:00,14,23,0.609,3,5,0.6,6,7,0.857,1,5,6,5,2,0,5,1,37,840
LeBron James,Regular Season,79,76,4/11/14,29-102,MIA,,IND,W (+12),1,34:52:00,11,20,0.55,2,4,0.5,12,13,0.923,1,5,6,1,1,1,2,1,36,841
LeBron James,Regular Season,80,77,4/12/14,29-103,MIA,@,ATL,L (-13),1,37:21:00,10,22,0.455,3,7,0.429,4,8,0.5,3,5,8,5,0,1,3,2,27,842
LeBron James,Regular Season,1,1,10/30/14,29-304,CLE,,NYK,L (-5),1,43:14:00,5,15,0.333,1,5,0.2,6,7,0.857,0,5,5,4,0,0,8,3,17,843
LeBron James,Regular Season,2,2,10/31/14,29-305,CLE,@,CHI,W (+6),1,41:40:00,14,30,0.467,1,3,0.333,7,9,0.778,1,7,8,5,4,1,3,1,36,844
LeBron James,Regular Season,3,3,11/4/14,29-309,CLE,@,POR,L (-19),1,34:56:00,4,12,0.333,2,4,0.5,1,1,1,1,6,7,7,1,0,3,2,11,845
LeBron James,Regular Season,4,4,11/5/14,29-310,CLE,@,UTA,L (-2),1,42:02:00,8,18,0.444,3,5,0.6,12,12,1,0,3,3,4,3,0,4,2,31,846
LeBron James,Regular Season,5,5,11/7/14,29-312,CLE,@,DEN,W (+9),1,39:38:00,8,18,0.444,1,5,0.2,5,6,0.833,0,7,7,11,1,1,3,1,22,847
LeBron James,Regular Season,6,6,11/10/14,29-315,CLE,,NOP,W (+7),1,40:26:00,9,17,0.529,1,3,0.333,13,17,0.765,2,9,11,9,1,1,4,1,32,848
LeBron James,Regular Season,7,7,11/14/14,29-319,CLE,@,BOS,W (+1),1,40:51:00,16,27,0.593,3,8,0.375,6,9,0.667,0,4,4,7,0,1,3,4,41,849
LeBron James,Regular Season,8,8,11/15/14,29-320,CLE,,ATL,W (+33),1,28:54:00,13,20,0.65,4,5,0.8,2,4,0.5,2,4,6,7,0,1,3,1,32,850
LeBron James,Regular Season,9,9,11/17/14,29-322,CLE,,DEN,L (-9),1,40:34:00,8,18,0.444,1,4,0.25,5,7,0.714,0,9,9,5,0,2,4,2,22,851
LeBron James,Regular Season,10,10,11/19/14,29-324,CLE,,SAS,L (-2),1,34:06:00,6,17,0.353,2,3,0.667,1,1,1,3,3,6,9,1,1,5,3,15,852
LeBron James,Regular Season,11,11,11/21/14,29-326,CLE,@,WAS,L (-13),1,39:02:00,8,21,0.381,2,7,0.286,4,7,0.571,3,1,4,4,1,1,3,0,22,853
LeBron James,Regular Season,12,12,11/22/14,29-327,CLE,,TOR,L (-17),1,37:17:00,6,12,0.5,1,4,0.25,2,3,0.667,0,1,1,10,1,1,5,2,15,854
LeBron James,Regular Season,13,13,11/24/14,29-329,CLE,,ORL,W (+32),1,31:00:00,9,17,0.529,2,4,0.5,9,11,0.818,1,3,4,11,3,0,1,0,29,855
LeBron James,Regular Season,14,14,11/26/14,29-331,CLE,,WAS,W (+26),1,36:05:00,7,14,0.5,1,5,0.2,14,17,0.824,1,9,10,8,3,0,4,3,29,856
LeBron James,Regular Season,15,15,11/29/14,29-334,CLE,,IND,W (+12),1,31:44:00,9,18,0.5,0,1,0,1,2,0.5,0,2,2,7,1,0,3,1,19,857
LeBron James,Regular Season,16,16,12/2/14,29-337,CLE,,MIL,W (+3),1,41:05:00,6,15,0.4,0,4,0,14,21,0.667,1,4,5,10,0,0,7,1,26,858
LeBron James,Regular Season,17,17,12/4/14,29-339,CLE,@,NYK,W (+3),1,39:31:00,7,17,0.412,1,6,0.167,4,7,0.571,1,4,5,12,2,0,4,2,19,859
LeBron James,Regular Season,18,18,12/5/14,29-340,CLE,@,TOR,W (+14),1,42:27:00,9,18,0.5,2,4,0.5,4,6,0.667,0,7,7,13,3,1,4,2,24,860
LeBron James,Regular Season,19,19,12/8/14,29-343,CLE,@,BRK,W (+22),1,33:54:00,8,17,0.471,1,3,0.333,1,2,0.5,0,4,4,7,3,0,3,2,18,861
LeBron James,Regular Season,20,20,12/9/14,29-344,CLE,,TOR,W (+4),1,41:53:00,12,21,0.571,2,5,0.4,9,9,1,1,1,2,4,2,2,2,1,35,862
LeBron James,Regular Season,22,21,12/12/14,29-347,CLE,@,NOP,L (-5),1,37:37:00,17,24,0.708,2,2,1,5,8,0.625,0,5,5,5,0,1,2,1,41,863
LeBron James,Regular Season,23,22,12/15/14,29-350,CLE,,CHO,W (+9),1,40:18:00,11,19,0.579,2,3,0.667,3,4,0.75,0,7,7,14,1,3,5,2,27,864
LeBron James,Regular Season,24,23,12/17/14,29-352,CLE,,ATL,L (-29),1,29:02:00,8,16,0.5,0,2,0,5,7,0.714,0,3,3,2,2,0,2,0,21,865
LeBron James,Regular Season,25,24,12/19/14,29-354,CLE,,BRK,W (+4),1,39:56:00,7,18,0.389,2,4,0.5,6,8,0.75,1,3,4,9,2,0,4,4,22,866
LeBron James,Regular Season,26,25,12/21/14,29-356,CLE,,MEM,W (+14),1,37:33:00,9,15,0.6,3,5,0.6,4,6,0.667,0,1,1,11,0,1,5,1,25,867
LeBron James,Regular Season,27,26,12/23/14,29-358,CLE,,MIN,W (+21),1,34:38:00,8,16,0.5,4,7,0.571,4,5,0.8,0,4,4,3,1,3,2,3,24,868
LeBron James,Regular Season,28,27,12/25/14,29-360,CLE,@,MIA,L (-10),1,40:02:00,9,16,0.563,2,8,0.25,10,18,0.556,0,4,4,8,0,0,4,1,30,869
LeBron James,Regular Season,29,28,12/26/14,29-361,CLE,@,ORL,W (+9),1,36:56:00,10,20,0.5,0,5,0,9,11,0.818,0,5,5,8,2,2,4,1,29,870
LeBron James,Regular Season,30,29,12/28/14,29-363,CLE,,DET,L (-23),1,31:51:00,5,19,0.263,2,6,0.333,5,5,1,1,9,10,7,1,0,7,3,17,871
LeBron James,Regular Season,39,30,1/13/15,30-014,CLE,@,PHO,L (-7),1,36:41:00,11,18,0.611,3,8,0.375,8,13,0.615,1,6,7,5,1,0,5,3,33,872
LeBron James,Regular Season,40,31,1/15/15,30-016,CLE,@,LAL,W (+7),1,38:02:00,12,23,0.522,4,9,0.444,8,13,0.615,1,3,4,5,2,0,1,2,36,873
LeBron James,Regular Season,41,32,1/16/15,30-017,CLE,@,LAC,W (+5),1,42:29:00,11,23,0.478,3,8,0.375,7,12,0.583,0,11,11,7,3,0,9,4,32,874
LeBron James,Regular Season,42,33,1/19/15,30-020,CLE,,CHI,W (+14),1,36:16:00,12,23,0.522,0,3,0,2,3,0.667,1,4,5,4,0,0,6,4,26,875
LeBron James,Regular Season,43,34,1/21/15,30-022,CLE,,UTA,W (+14),1,35:45:00,8,16,0.5,0,2,0,10,14,0.714,2,5,7,9,4,0,7,0,26,876
LeBron James,Regular Season,44,35,1/23/15,30-024,CLE,,CHO,W (+39),1,26:37:00,9,15,0.6,2,4,0.5,5,6,0.833,1,5,6,9,4,1,2,1,25,877
LeBron James,Regular Season,45,36,1/25/15,30-026,CLE,,OKC,W (+10),1,38:35:00,11,25,0.44,2,6,0.333,10,13,0.769,0,7,7,5,1,2,2,1,34,878
LeBron James,Regular Season,46,37,1/27/15,30-028,CLE,@,DET,W (+8),1,35:56:00,11,24,0.458,0,4,0,10,11,0.909,0,6,6,7,1,0,4,3,32,879
LeBron James,Regular Season,48,38,1/30/15,30-031,CLE,,SAC,W (+11),1,33:04:00,7,16,0.438,1,4,0.25,4,6,0.667,0,3,3,7,4,2,6,1,19,880
LeBron James,Regular Season,49,39,1/31/15,30-032,CLE,@,MIN,W (+16),1,39:45:00,14,25,0.56,3,8,0.375,5,8,0.625,3,3,6,5,0,1,2,1,36,881
LeBron James,Regular Season,50,40,2/2/15,30-034,CLE,,PHI,W (+13),1,35:51:00,6,17,0.353,1,4,0.25,5,6,0.833,0,3,3,11,2,0,6,2,18,882
LeBron James,Regular Season,51,41,2/5/15,30-037,CLE,,LAC,W (+11),1,27:47:00,8,14,0.571,1,2,0.5,6,7,0.857,0,3,3,9,1,0,2,0,23,883
LeBron James,Regular Season,52,42,2/6/15,30-038,CLE,@,IND,L (-4),1,38:34:00,10,21,0.476,0,4,0,5,8,0.625,0,6,6,5,2,1,7,3,25,884
LeBron James,Regular Season,53,43,2/8/15,30-040,CLE,,LAL,W (+15),1,30:11:00,8,16,0.5,2,7,0.286,4,5,0.8,2,8,10,8,1,0,6,2,22,885
LeBron James,Regular Season,54,44,2/11/15,30-043,CLE,,MIA,W (+20),1,31:27:00,6,16,0.375,0,4,0,6,7,0.857,0,9,9,7,1,0,5,2,18,886
LeBron James,Regular Season,55,45,2/12/15,30-044,CLE,@,CHI,L (-15),1,34:14:00,12,26,0.462,2,9,0.222,5,6,0.833,0,5,5,4,0,0,8,3,31,887
LeBron James,Regular Season,56,46,2/20/15,30-052,CLE,@,WAS,W (+38),1,25:07:00,12,21,0.571,3,5,0.6,1,3,0.333,0,5,5,6,1,0,2,3,28,888
LeBron James,Regular Season,57,47,2/22/15,30-054,CLE,@,NYK,W (+18),1,27:55:00,7,17,0.412,1,6,0.167,3,5,0.6,0,7,7,7,2,0,4,2,18,889
LeBron James,Regular Season,58,48,2/24/15,30-056,CLE,@,DET,W (+9),1,39:03:00,6,14,0.429,1,5,0.2,6,10,0.6,0,7,7,11,3,1,9,3,19,890
